"stop_id";"stop_name";"stop_desc";"stop_lat";"stop_lon";"trip_id";"arrival_time";"departure_time";"stop_sequence";"route_id";"service_id";"trip_headsign";"trip_short_name";"direction_id";"route_short_name";"route_long_name";"route_type"
1907;"Jussieu";"39 rue Liné - 75105";48,8459684322046;2,35480739269422;10022803250651564;74940;74940;23;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1649;"Place Monge (Jardin des Plantes)";"Arènes de Lutèce - 75105";48,8431646927668;2,3521103624151;10022803250651564;75000;75000;24;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2020;"Censier-Daubenton";"96 rue Monge - 75105";48,8405943000016;2,35175561294669;10022803250651564;75060;75060;25;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1854;"Les Gobelins";"Manufacture des Gobelins - 75113";48,8361274397525;2,35208111783557;10022803250651564;75180;75180;26;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1648;"Place d'Italie";"Place d' Italie - 75113";48,8315523026431;2,35533344321905;10022803250651564;75240;75240;27;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1685;"Tolbiac";"Avenue d'Italie - 75113";48,8261594539114;2,35701946618913;10022803250651564;75300;75300;28;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1876;"Maison Blanche";"144 avenue d' Italie - 75113";48,8228787750632;2,35807989429085;10022803250651564;75360;75360;29;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1808;"Porte d'Italie";"Boulevard Masséna - 75113";48,8187170251155;2,36050083280537;10022803250651564;75480;75480;30;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1740;"Porte de Choisy";"130 boulevard Masséna - 75113";48,8199024461617;2,36496559829082;10022803250651564;75540;75540;31;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1734;"Porte d'Ivry";"Avenue d'Ivry - 75113";48,8213573623076;2,36930823722325;10022803250651564;75600;75600;32;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1790;"Pierre et Marie Curie";"117-119 avenue Maurice Thorez - 94041";48,8159171816004;2,37787881648387;10022803250651564;75660;75660;33;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
1871;"Mairie d'Ivry";"Centre Commercial - 94041";48,8112145354902;2,38350892873268;10022803250651564;75780;75780;34;1197636;2280325;"201";201;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2301;"Mairie d'Ivry";"Centre Commercial - 94041";48,8112145354902;2,38350892873268;10022803250912372;72720;72720;1;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2400;"Pierre et Marie Curie";"117-119 avenue Maurice Thorez - 94041";48,8159171816004;2,37787881648387;10022803250912372;72840;72840;2;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2412;"Porte d'Ivry";"Avenue d'Ivry - 75113";48,8213573623076;2,36930823722325;10022803250912372;72960;72960;3;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2418;"Porte de Choisy";"130 boulevard Masséna - 75113";48,8199024461617;2,36496559829082;10022803250912372;73020;73020;4;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2347;"Porte d'Italie";"Boulevard Masséna - 75113";48,8187170251155;2,36050083280537;10022803250912372;73080;73080;5;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2272;"Maison Blanche";"144 avenue d' Italie - 75113";48,8228787750632;2,35807989429085;10022803250912372;73200;73200;6;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2495;"Tolbiac";"Avenue d'Italie - 75113";48,8261594539114;2,35701946618913;10022803250912372;73260;73260;7;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2528;"Place d'Italie";"Place d' Italie - 75113";48,8315523026431;2,35533344321905;10022803250912372;73320;73320;8;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2321;"Les Gobelins";"Manufacture des Gobelins - 75113";48,8361274397525;2,35208111783557;10022803250912372;73440;73440;9;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2139;"Censier-Daubenton";"96 rue Monge - 75105";48,8405943000016;2,35175561294669;10022803250912372;73500;73500;10;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2529;"Place Monge (Jardin des Plantes)";"Arènes de Lutèce - 75105";48,8431646927668;2,3521103624151;10022803250912372;73560;73560;11;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2232;"Jussieu";"39 rue Liné - 75105";48,8459684322046;2,35480739269422;10022803250912372;73680;73680;12;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2491;"Sully-Morland";"Préfecture de Paris - 75104";48,8507935947421;2,3612369937143;10022803250912372;73740;73740;13;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2344;"Pont Marie (Cité des Arts)";"quai de l'Hôtel de Ville - 75104";48,8534635856948;2,35738397280916;10022803250912372;73860;73860;14;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2221;"Châtelet";"Théâtre du Châtelet - 75101";48,8572036455044;2,34722471105584;10022803250912372;73920;73920;15;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2345;"Pont Neuf";"quai du Louvre - 75101";48,8585341022857;2,342117238666;10022803250912372;73980;73980;16;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2384;"Palais-Royal (Musée du Louvre)";"Terre-plein face au 93 rue de Rivoli - 75101";48,8633873850655;2,33548383677237;10022803250912372;74100;74100;17;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2435;"Pyramides";"Rue de l'Echelle - 75101";48,8664969870386;2,3340942152591;10022803250912372;74160;74160;18;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2314;"Opéra";"Théâtre National de l'Opéra - 75109";48,8705592165449;2,33255448204959;10022803250912372;74280;74280;19;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2226;"Chaussée d'Antin (La Fayette)";"Rue La Fayette - 75109";48,8729858246652;2,33342622405285;10022803250912372;74340;74340;20;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2316;"Le Peletier";"Rue de la Victoire - 75109";48,8749630580261;2,34015679084921;10022803250912372;74460;74460;21;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2134;"Cadet";"Terre-plein face au 65 rue La Fayette - 75109";48,8758257180382;2,34334512457327;10022803250912372;74520;74520;22;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2373;"Poissonnière";"Terre-plein face au 96/98 rue La Fayette - 75110";48,877353095288;2,3493814239526;10022803250912372;74580;74580;23;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2209;"Gare de l'Est (Verdun)";"Sortie - 75110";48,8764170528791;2,35898704645633;10022803250912372;74640;74640;24;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2546;"Château Landon";"188 rue du Faubourg Saint-Martin - 75110";48,8784565668312;2,3620537162489;10022803250912372;74760;74760;25;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2327;"Louis Blanc";"234 rue du Faubourg Saint-Martin - 75110";48,8809004281511;2,36510721826434;10022803250912372;74820;74820;26;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2486;"Stalingrad";"Bassin de la Villette - 75119";48,8840719863644;2,36887006277779;10022803250912372;74880;74880;27;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2448;"Riquet";"Avenue de Flandre - 75119";48,8883932319013;2,37443310888499;10022803250912372;75000;75000;28;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2093;"Crimée";"Rue de Crimée - 75119";48,8902887750447;2,37677864892536;10022803250912372;75060;75060;29;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2175;"Corentin-Cariou";"avenue Corentin Cariou - 75119";48,8946815419881;2,38230219397424;10022803250912372;75120;75120;30;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2422;"Porte de la Villette";"Cité des Sciences - La Géode - Le Zénith - 75119";48,8975291568915;2,3856442301273;10022803250912372;75180;75180;31;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2104;"Aubervilliers Pantin (4 Chemins)";"80 avenue Jean Jaurès - 93001";48,9038980475295;2,39248007867247;10022803250912372;75300;75300;32;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2199;"Fort d'Aubervilliers";"Gare routière - 93001";48,9140567451466;2,40357633451101;10022803250912372;75420;75420;33;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2236;"La Courneuve-8-Mai-1945";"Place du 8 Mai 1945 - 93027";48,9205145066857;2,4102257791202;10022803250912372;75540;75540;34;1197637;2280325;"203";203;1;"7";"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Retour";1
2005;"Boulogne Pont de Saint-Cloud";"Musée Albert Kahn - 92012";48,840680163122;2,22831366172434;10022803720917606;57780;57780;1;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
2004;"Boulogne-Jean-Jaurès";"Rue du Chateau - 92012";48,8422801435297;2,23886297536727;10022803720917606;57900;57900;2;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1817;"Michel-Ange-Molitor";"34 rue Molitor - 75116";48,8449844866799;2,26232003903747;10022803720917606;58080;58080;3;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
2026;"Chardon-Lagache";"11 rue Chardon Lagache - 75116";48,845104139567;2,26693605903225;10022803720917606;58140;58140;4;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1818;"Mirabeau";"63 avenue de Versailles - 75116";48,8470848589049;2,27307491492201;10022803720917606;58200;58200;5;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1903;"Javel-André-Citroen";"Rue de la Convention - 75115";48,8459638804841;2,27781512635377;10022803720917606;58260;58260;6;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
2031;"Charles Michels";"36 rue des Entrepreneurs - 75115";48,8463629755008;2,28563106588287;10022803720917606;58380;58380;7;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
2057;"Avenue Emile-Zola";"Rue du Commerce - 75115";48,8468521519498;2,29544882793447;10022803720917606;58440;58440;8;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1916;"La Motte-Picquet-Grenelle";"Face au 130-113 boulevard de Grenelle - 75115";48,8488212666861;2,29795296402519;10022803720917606;58560;58560;9;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1661;"Ségur";"UNESCO - Miollis - 75115";48,8468647020692;2,30726884757893;10022803720917606;58620;58620;10;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1927;"Duroc";"bd du Montparnasse - 75107";48,846848768896;2,31693731083409;10022803720917606;58740;58740;11;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1690;"Vaneau";"97 rue de Sèvres - 75107";48,84870084962;2,32123988193857;10022803720917606;58800;58800;12;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1666;"Sèvres-Babylone";"Square Boucicaut - 75107";48,8509392884308;2,32611465482228;10022803720917606;58860;58860;13;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1867;"Mabillon";"Place d' Arcadie - 75106";48,8528451336544;2,33514371851607;10022803720917606;58980;58980;14;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1653;"Odéon";"Carrefour de l' Odéon - 75106";48,8523148811949;2,33886172033634;10022803720917606;59040;59040;15;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1977;"Cluny-La Sorbonne";"Rue Saint Jacques - 75105";48,8507957557043;2,34503088836523;10022803720917606;59100;59100;16;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1811;"Maubert-Mutualité";"Panthéon - 75105";48,8497169401636;2,34892555849187;10022803720917606;59160;59160;17;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
2018;"Cardinal-Lemoine";"55 rue du Cardinal Lemoine - 75105";48,8467058690603;2,3513351789726;10022803720917606;59280;59280;18;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1908;"Jussieu";"39 rue Liné - 75105";48,8457617573115;2,35454859490674;10022803720917606;59340;59340;19;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
1952;"Gare d'Austerlitz";"SNCF/RER C grandes lignes et banlieue - 75113";48,8437198613606;2,36391621716271;10022803720917606;59520;59520;20;1577982;2280372;"102";102;0;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Aller";1
2207;"Gare d'Austerlitz";"SNCF/RER C grandes lignes et banlieue - 75113";48,8437198613606;2,36391621716271;10022803720296022;57960;57960;1;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2233;"Jussieu";"39 rue Liné - 75105";48,8457617573115;2,35454859490674;10022803720296022;58080;58080;2;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2137;"Cardinal-Lemoine";"55 rue du Cardinal Lemoine - 75105";48,8467058690603;2,3513351789726;10022803720296022;58140;58140;3;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2350;"Maubert-Mutualité";"Panthéon - 75105";48,8497169401636;2,34892555849187;10022803720296022;58200;58200;4;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2167;"Cluny-La Sorbonne";"Rue Saint Jacques - 75105";48,8507957557043;2,34503088836523;10022803720296022;58260;58260;5;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2533;"Odéon";"Carrefour de l' Odéon - 75106";48,8523148811949;2,33886172033634;10022803720296022;58320;58320;6;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2334;"Mabillon";"Place d' Arcadie - 75106";48,8528451336544;2,33514371851607;10022803720296022;58440;58440;7;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2476;"Sèvres-Babylone";"Square Boucicaut - 75107";48,8509392884308;2,32611465482228;10022803720296022;58500;58500;8;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2500;"Vaneau";"97 rue de Sèvres - 75107";48,84870084962;2,32123988193857;10022803720296022;58560;58560;9;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2252;"Duroc";"bd du Montparnasse - 75107";48,846848768896;2,31693731083409;10022803720296022;58680;58680;10;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2541;"Ségur";"UNESCO - Miollis - 75115";48,8468647020692;2,30726884757893;10022803720296022;58740;58740;11;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2241;"La Motte-Picquet-Grenelle";"Face au 130-113 boulevard de Grenelle - 75115";48,8488212666861;2,29795296402519;10022803720296022;58860;58860;12;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2106;"Avenue Emile-Zola";"Rue du Commerce - 75115";48,8468521519498;2,29544882793447;10022803720296022;58920;58920;13;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2150;"Charles Michels";"36 rue des Entrepreneurs - 75115";48,8463629755008;2,28563106588287;10022803720296022;59040;59040;14;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2299;"Javel-André-Citroen";"Rue de la Convention - 75115";48,8459638804841;2,27781512635377;10022803720296022;59100;59100;15;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2256;"Eglise d'Auteuil";"20 rue Wilhem - 75116";48,8475322421166;2,26947928218771;10022803720296022;59220;59220;16;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2354;"Michel-Ange-Auteuil";"55 rue d' Auteuil - 75116";48,847933946139;2,26483507717367;10022803720296022;59280;59280;17;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2346;"Porte d'Auteuil";"Route des Lacs - 75116";48,8482259804112;2,25769888566092;10022803720296022;59400;59400;18;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2193;"Boulogne-Jean-Jaurès";"Rue du Chateau - 92012";48,8422801435297;2,23886297536727;10022803720296022;59520;59520;19;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
2194;"Boulogne Pont de Saint-Cloud";"Musée Albert Kahn - 92012";48,840680163122;2,22831366172434;10022803720296022;59700;59700;20;1577984;2280372;"201";201;1;"10";"(BOULOGNE - PONT DE SAINT CLOUD <-> GARE D'AUSTERLITZ) - Retour";1
1969;"Châtillon Montrouge";"r. de l'Avenir - 92020";48,8102833635108;2,30128887097595;10022804000912412;66300;66300;1;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1880;"Malakoff-Rue Etienne Dolet";"87 rue Guy Môquet - 92020";48,814704060567;2,29728473017064;10022804000912412;66420;66420;2;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1879;"Malakoff-Plateau de Vanves";"r. Jean Bleuzen - 92020";48,8224426939998;2,29793210532873;10022804000912412;66480;66480;3;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1749;"Porte de Vanves";"9 boulevard Brune - 75114";48,8277653265897;2,30431235076306;10022804000912412;66600;66600;4;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1799;"Plaisance";"Rue Raymond Losserand - 75114";48,8317580937884;2,31386654984816;10022804000912412;66720;66720;5;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1787;"Pernety";"Rue Niepce - 75114";48,8339338198109;2,31790897216328;10022804000912412;66780;66780;6;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1948;"Gaîté";"Rue de la Gaîté - 75114";48,8387518213886;2,32250918622471;10022804000912412;66840;66840;7;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1827;"Montparnasse-Bienvenue";"Raoul Dautry (place, SNCF Montparnasse) - 75114";48,8420770201873;2,32101044955512;10022804000912412;66960;66960;8;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1928;"Duroc";"bd du Montparnasse - 75107";48,8469925009228;2,31654234477023;10022804000912412;67020;67020;9;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1719;"Saint-François-Xavier";"Avenue de Villars - 75107";48,8509825598235;2,31442986460027;10022804000912412;67080;67080;10;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1638;"Varenne";"13 boulevard des Invalides - 75107";48,8563930691985;2,31475436481029;10022804000912412;67200;67200;11;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1897;"Invalides";"Rue de l' Université - 75107";48,8608507896675;2,31454811262665;10022804000912412;67260;67260;12;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
2025;"Champs-Elysées-Clémenceau";"Clémenceau (place) - 75108";48,8673665704698;2,31419106339366;10022804000912412;67320;67320;13;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1820;"Miromesnil";"29 rue de la Boétie - 75108";48,8734603255114;2,31604128891506;10022804000912412;67440;67440;14;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1724;"Saint-Lazare";"Rue de l' Arcade - 75108";48,8760678143526;2,32418810077101;10022804000912412;67560;67560;15;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1858;"Liège";"Terre-plein face au 21 rue de Liège - 75108";48,8795371663808;2,32685794727296;10022804000912412;67680;67680;16;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
1796;"Place de Clichy";"Terre-plein face au 7 place de Clichy - 75109";48,8832039998766;2,32726602464114;10022804000912412;67740;67740;17;1197620;2280400;"101";101;0;"13";"(CHATILLON - MONTROUGE <-> ST-DENIS-UNIVERSITE/LES COURTILLES) - Aller";1
